ActorID,ActorName,Vendor,Language,Is_VIP,Rate_Multiplier,Base_Efficiency
LarkFarm_German_024,Ingrid,LarkFarm,German,False,1.0,1.4266
LarkFarm_German_025,Adalbert,LarkFarm,German,False,1.0,0.6096
LarkFarm_German_026,Johannes,LarkFarm,German,False,1.0,0.9696
LarkFarm_German_027,Nadine,LarkFarm,German,False,1.0,1.1177
LarkFarm_German_028,Xenia,LarkFarm,German,False,1.0,1.0562
LarkFarm_German_029,Max,LarkFarm,German,False,1.0,0.8755
LarkFarm_German_030,Reinhard,LarkFarm,German,False,1.0,0.9584
LarkFarm_German_031,Gregor,LarkFarm,German,True,2.53,0.9014
LarkFarm_German_032,Petra,LarkFarm,German,False,1.0,0.8821
LarkFarm_German_033,Veronika,LarkFarm,German,False,1.0,1.1699
LarkFarm_German_034,Uwe,LarkFarm,German,False,1.0,1.0714
LarkFarm_German_035,Lieselotte,LarkFarm,German,True,2.42,0.8614
LarkFarm_German_036,Christoph,LarkFarm,German,False,1.0,1.1799
LarkFarm_German_037,Nina,LarkFarm,German,False,1.0,1.0615
LarkFarm_German_038,Thomas,LarkFarm,German,False,1.0,1.1626
LarkFarm_German_039,Catherine,LarkFarm,German,False,1.0,1.1259
LarkFarm_German_040,Hilda,LarkFarm,German,False,1.0,0.8342
LarkFarm_German_041,Andreas,LarkFarm,German,False,1.0,0.888
LarkFarm_German_042,Lena,LarkFarm,German,False,1.0,1.1495
LarkFarm_German_043,Rainer,LarkFarm,German,False,1.0,1.1221
LarkFarm_German_044,Zelda,LarkFarm,German,False,1.0,0.9958
LarkFarm_German_045,Emil,LarkFarm,German,False,1.0,1.0235
LarkFarm_German_046,Darius,LarkFarm,German,False,1.0,1.2555
LarkFarm_German_047,Gerhard,LarkFarm,German,False,1.0,0.8817
LarkFarm_German_048,Yvonne,LarkFarm,German,False,1.0,1.1094
LarkFarm_German_049,Jörg,LarkFarm,German,False,1.0,0.9596
LarkFarm_German_050,Viktor,LarkFarm,German,False,1.0,0.9565
LarkFarm_German_051,Elsa,LarkFarm,German,False,1.0,1.2198
LarkFarm_German_052,Ursula,LarkFarm,German,False,1.0,1.1651
LarkFarm_German_053,Paula,LarkFarm,German,False,1.0,1.1627
LarkFarm_German_054,Xaver,LarkFarm,German,False,1.0,1.2611
LarkFarm_Polish_001,Małgorzata,LarkFarm,Polish,False,1.0,0.8707
LarkFarm_Polish_002,Danuta,LarkFarm,Polish,True,2.36,0.7837
LarkFarm_Polish_003,Józef,LarkFarm,Polish,False,1.0,1.3374
LarkFarm_Polish_004,Grażyna,LarkFarm,Polish,False,1.0,1.1763
LarkFarm_Polish_005,Piotr,LarkFarm,Polish,False,1.0,0.9984
LarkFarm_Polish_006,Paweł,LarkFarm,Polish,False,1.0,1.296
LarkFarm_Polish_007,Teresa,LarkFarm,Polish,False,1.0,1.0155
LarkFarm_Polish_008,Leszek,LarkFarm,Polish,False,1.0,0.8277
LarkFarm_Polish_009,Izabela,LarkFarm,Polish,False,1.0,1.3046
LarkFarm_Polish_010,Jacek,LarkFarm,Polish,False,1.0,1.1078
LarkFarm_Polish_011,Bogdan,LarkFarm,Polish,False,1.0,0.7926
LarkFarm_Polish_012,Franciszek,LarkFarm,Polish,False,1.0,0.9619
LarkFarm_Polish_013,Agnieszka,LarkFarm,Polish,False,1.0,0.8249
LarkFarm_Polish_014,Aleksandra,LarkFarm,Polish,False,1.0,0.7234
LarkFarm_Polish_015,Monika,LarkFarm,Polish,False,1.0,1.1852
LarkFarm_Polish_016,Irena,LarkFarm,Polish,False,1.0,1.3819
LarkFarm_Polish_017,Cezary,LarkFarm,Polish,False,1.0,0.7203
LarkFarm_Polish_018,Grzegorz,LarkFarm,Polish,False,1.0,1.1126
LarkFarm_Polish_019,Bartosz,LarkFarm,Polish,False,1.0,0.8699
LarkFarm_Polish_020,Katarzyna,LarkFarm,Polish,False,1.0,0.9026
LarkFarm_Polish_021,Natalia,LarkFarm,Polish,False,1.0,0.8815
LarkFarm_Polish_022,Edward,LarkFarm,Polish,False,1.0,0.8272
LarkFarm_Polish_023,Olga,LarkFarm,Polish,False,1.0,1.0097
LarkFarm_Polish_024,Damian,LarkFarm,Polish,False,1.0,0.8338
LarkFarm_Polish_025,Renata,LarkFarm,Polish,False,1.0,1.0541
LarkFarm_Polish_026,Filip,LarkFarm,Polish,False,1.0,0.99
LarkFarm_Polish_027,Norbert,LarkFarm,Polish,False,1.0,0.9522
LarkFarm_Polish_028,Halina,LarkFarm,Polish,False,1.0,0.8185
LarkFarm_Polish_029,Elżbieta,LarkFarm,Polish,False,1.0,0.8846
LarkFarm_Polish_030,Krystyna,LarkFarm,Polish,False,1.0,1.1511
LarkFarm_Polish_031,Ludwik,LarkFarm,Polish,False,1.0,1.1002
LarkFarm_Polish_032,Stanisław,LarkFarm,Polish,False,1.0,0.8045
LarkFarm_Polish_033,Urszula,LarkFarm,Polish,False,1.0,1.0199
LarkFarm_Polish_034,Celina,LarkFarm,Polish,False,1.0,1.1503
LarkFarm_Polish_035,Waldemar,LarkFarm,Polish,False,1.0,0.6661
LarkFarm_Polish_036,Henryk,LarkFarm,Polish,False,1.0,1.1087
LarkFarm_Spanish_001,Patricia,LarkFarm,Spanish,False,1.0,1.0803
LarkFarm_Spanish_002,Nora,LarkFarm,Spanish,False,1.0,1.138
LarkFarm_Spanish_003,Enrique,LarkFarm,Spanish,False,1.0,0.9198
LarkFarm_Spanish_004,Irene,LarkFarm,Spanish,False,1.0,1.0448
LarkFarm_Spanish_005,Pablo,LarkFarm,Spanish,False,1.0,1.0025
LarkFarm_Spanish_006,Wendy,LarkFarm,Spanish,False,1.0,1.0195
LarkFarm_Spanish_007,Hortensia,LarkFarm,Spanish,False,1.0,0.8454
LarkFarm_Spanish_008,Salvador,LarkFarm,Spanish,False,1.0,1.0049
LarkFarm_Spanish_009,Vicente,LarkFarm,Spanish,False,1.0,1.0996
LarkFarm_Spanish_010,Lorena,LarkFarm,Spanish,False,1.0,1.2902
LarkFarm_Spanish_011,Beatriz,LarkFarm,Spanish,False,1.0,1.1919
LarkFarm_Spanish_012,Javier,LarkFarm,Spanish,False,1.0,1.4306
LarkFarm_Spanish_013,Dolores,LarkFarm,Spanish,False,1.0,0.8465
LarkFarm_Spanish_014,Diana,LarkFarm,Spanish,False,1.0,1.1745
LarkFarm_Spanish_015,Rocío,LarkFarm,Spanish,False,1.0,1.0367
LarkFarm_Spanish_016,Gabriel,LarkFarm,Spanish,False,1.0,1.438
LarkFarm_Spanish_017,Adrián,LarkFarm,Spanish,False,1.0,0.8383
LarkFarm_Spanish_018,Gonzalo,LarkFarm,Spanish,False,1.0,0.8321
LarkFarm_Spanish_019,Ignacio,LarkFarm,Spanish,False,1.0,0.8801
LarkFarm_Spanish_020,Carlos,LarkFarm,Spanish,False,1.0,0.5752
LarkFarm_Spanish_021,Fernanda,LarkFarm,Spanish,False,1.0,0.8948
LarkFarm_Spanish_022,Helena,LarkFarm,Spanish,False,1.0,0.8482
LarkFarm_Spanish_023,Kevin,LarkFarm,Spanish,True,2.43,1.0301
LarkFarm_Spanish_024,Marcelo,LarkFarm,Spanish,False,1.0,1.0684
LarkFarm_Spanish_025,Rodrigo,LarkFarm,Spanish,False,1.0,1.3752
LarkFarm_Spanish_026,Alejandro,LarkFarm,Spanish,False,1.0,1.1901
LarkFarm_Spanish_027,Blanca,LarkFarm,Spanish,False,1.0,0.8846
LarkFarm_Spanish_028,Tomás,LarkFarm,Spanish,False,1.0,0.8203
LarkFarm_Spanish_029,Julia,LarkFarm,Spanish,False,1.0,1.0984
LarkFarm_Spanish_030,Miguel,LarkFarm,Spanish,False,1.0,0.736
LarkFarm_Spanish_031,Eduardo,LarkFarm,Spanish,False,1.0,1.3663
LarkFarm_Spanish_032,Oscar,LarkFarm,Spanish,False,1.0,1.2359
LarkFarm_Spanish_033,Olga,LarkFarm,Spanish,False,1.0,0.9062
LarkFarm_Spanish_034,Teresa,LarkFarm,Spanish,True,2.76,0.6574
LarkFarm_Spanish_035,Sofía,LarkFarm,Spanish,False,1.0,1.2708
LarkFarm_Spanish_036,Florencia,LarkFarm,Spanish,False,1.0,0.9771
LarkFarm_Spanish_037,Laura,LarkFarm,Spanish,False,1.0,1.2476
LarkFarm_Spanish_038,César,LarkFarm,Spanish,False,1.0,0.6811
LarkFarm_Spanish_039,Natalia,LarkFarm,Spanish,False,1.0,0.8801
LatinaVox_BrazilianPortuguese_001,Yasmin,LatinaVox,Brazilian Portuguese,False,1.0,1.1808
LatinaVox_BrazilianPortuguese_002,Marcos,LatinaVox,Brazilian Portuguese,False,1.0,0.5274
LatinaVox_BrazilianPortuguese_003,Ines,LatinaVox,Brazilian Portuguese,False,1.0,0.7981
LatinaVox_BrazilianPortuguese_004,Pedro,LatinaVox,Brazilian Portuguese,False,1.0,1.1238
LatinaVox_BrazilianPortuguese_005,Larissa,LatinaVox,Brazilian Portuguese,False,1.0,1.4115
LatinaVox_BrazilianPortuguese_006,Wanessa,LatinaVox,Brazilian Portuguese,False,1.0,1.0042
LatinaVox_BrazilianPortuguese_007,Davi,LatinaVox,Brazilian Portuguese,False,1.0,0.8544
LatinaVox_BrazilianPortuguese_008,Ana,LatinaVox,Brazilian Portuguese,False,1.0,0.9634
LatinaVox_BrazilianPortuguese_009,Eva,LatinaVox,Brazilian Portuguese,False,1.0,1.275
LatinaVox_BrazilianPortuguese_010,Thiago,LatinaVox,Brazilian Portuguese,True,2.6,0.8708
LatinaVox_BrazilianPortuguese_011,Afonso,LatinaVox,Brazilian Portuguese,False,1.0,0.8402
LatinaVox_BrazilianPortuguese_012,Helena,LatinaVox,Brazilian Portuguese,False,1.0,0.9035
LatinaVox_BrazilianPortuguese_013,Caio,LatinaVox,Brazilian Portuguese,False,1.0,0.8093
LatinaVox_BrazilianPortuguese_014,Juliana,LatinaVox,Brazilian Portuguese,False,1.0,1.0245
LatinaVox_BrazilianPortuguese_015,Rafael,LatinaVox,Brazilian Portuguese,False,1.0,1.3249
LatinaVox_BrazilianPortuguese_016,Letícia,LatinaVox,Brazilian Portuguese,False,1.0,1.0646
LatinaVox_BrazilianPortuguese_017,Carla,LatinaVox,Brazilian Portuguese,False,1.0,0.9495
LatinaVox_BrazilianPortuguese_018,Fernanda,LatinaVox,Brazilian Portuguese,False,1.0,0.9416
LatinaVox_BrazilianPortuguese_019,Olivia,LatinaVox,Brazilian Portuguese,False,1.0,0.6874
LatinaVox_BrazilianPortuguese_020,Gustavo,LatinaVox,Brazilian Portuguese,False,1.0,1.1766
LatinaVox_BrazilianPortuguese_021,Daniela,LatinaVox,Brazilian Portuguese,False,1.0,0.9844
LatinaVox_BrazilianPortuguese_022,Kauã,LatinaVox,Brazilian Portuguese,False,1.0,0.9639
LatinaVox_BrazilianPortuguese_023,João,LatinaVox,Brazilian Portuguese,False,1.0,1.6386
LatinaVox_BrazilianPortuguese_024,Felipe,LatinaVox,Brazilian Portuguese,False,1.0,1.0598
LatinaVox_BrazilianPortuguese_025,Murilo,LatinaVox,Brazilian Portuguese,False,1.0,0.8496
LatinaVox_BrazilianPortuguese_026,Nathalia,LatinaVox,Brazilian Portuguese,False,1.0,0.9147
LatinaVox_BrazilianPortuguese_027,Kevin,LatinaVox,Brazilian Portuguese,False,1.0,1.2297
LatinaVox_BrazilianPortuguese_028,Giovana,LatinaVox,Brazilian Portuguese,False,1.0,1.0227
LatinaVox_BrazilianPortuguese_029,Hugo,LatinaVox,Brazilian Portuguese,False,1.0,0.7123
LatinaVox_BrazilianPortuguese_030,Otávio,LatinaVox,Brazilian Portuguese,False,1.0,1.1838
LatinaVox_BrazilianPortuguese_031,Vinicius,LatinaVox,Brazilian Portuguese,False,1.0,0.8664
LatinaVox_BrazilianPortuguese_032,Natanael,LatinaVox,Brazilian Portuguese,True,2.39,1.3747
LatinaVox_BrazilianPortuguese_033,Eduardo,LatinaVox,Brazilian Portuguese,False,1.0,1.216
LatinaVox_BrazilianPortuguese_034,Bianca,LatinaVox,Brazilian Portuguese,False,1.0,0.9105
LatinaVox_BrazilianPortuguese_035,Patrícia,LatinaVox,Brazilian Portuguese,False,1.0,1.2562
LatinaVox_BrazilianPortuguese_036,Igor,LatinaVox,Brazilian Portuguese,False,1.0,1.0136
LatinaVox_BrazilianPortuguese_037,Sabrina,LatinaVox,Brazilian Portuguese,False,1.0,1.1706
LatinaVox_BrazilianPortuguese_038,Beto,LatinaVox,Brazilian Portuguese,False,1.0,1.0969
LatinaVox_LATAM_001,Irene,LatinaVox,LATAM,False,1.0,0.8307
LatinaVox_LATAM_002,Omar,LatinaVox,LATAM,False,1.0,0.8713
LatinaVox_LATAM_003,Pamela,LatinaVox,LATAM,False,1.0,1.206
LatinaVox_LATAM_004,Karla,LatinaVox,LATAM,False,1.0,0.933
LatinaVox_LATAM_005,Gonzalo,LatinaVox,LATAM,False,1.0,0.9193
LatinaVox_LATAM_006,Emiliana,LatinaVox,LATAM,False,1.0,0.809
LatinaVox_LATAM_007,Camila,LatinaVox,LATAM,True,2.09,1.0847
LatinaVox_LATAM_008,Javier,LatinaVox,LATAM,False,1.0,1.4125
LatinaVox_LATAM_009,Valentina,LatinaVox,LATAM,False,1.0,0.7865
LatinaVox_LATAM_010,Martín,LatinaVox,LATAM,False,1.0,1.0048
LatinaVox_LATAM_011,Isabela,LatinaVox,LATAM,False,1.0,1.2824
LatinaVox_LATAM_012,Diego,LatinaVox,LATAM,False,1.0,0.9841
LatinaVox_LATAM_013,Joaquín,LatinaVox,LATAM,False,1.0,1.0905
LatinaVox_LATAM_014,Luciana,LatinaVox,LATAM,False,1.0,0.7875
LatinaVox_LATAM_015,Federico,LatinaVox,LATAM,False,1.0,1.0857
LatinaVox_LATAM_016,Marcela,LatinaVox,LATAM,False,1.0,0.9626
LatinaVox_LATAM_017,Bernardita,LatinaVox,LATAM,False,1.0,1.1971
LatinaVox_LATAM_018,Dolores,LatinaVox,LATAM,False,1.0,1.2375
LatinaVox_LATAM_019,Tomás,LatinaVox,LATAM,False,1.0,1.5179
LatinaVox_LATAM_020,Ximena,LatinaVox,LATAM,False,1.0,1.1159
LatinaVox_LATAM_021,Consuelo,LatinaVox,LATAM,False,1.0,1.0652
LatinaVox_LATAM_022,Ramiro,LatinaVox,LATAM,False,1.0,1.0389
LatinaVox_LATAM_023,Horacio,LatinaVox,LATAM,False,1.0,0.9294
LatinaVox_LATAM_024,Gabriela,LatinaVox,LATAM,False,1.0,1.0677
LatinaVox_LATAM_025,Willy,LatinaVox,LATAM,False,1.0,0.9409
LatinaVox_LATAM_026,Victoria,LatinaVox,LATAM,True,2.44,1.0337
LatinaVox_LATAM_027,Pilar,LatinaVox,LATAM,False,1.0,1.2635
LatinaVox_LATAM_028,Nadia,LatinaVox,LATAM,False,1.0,0.7987
LatinaVox_LATAM_029,Andrés,LatinaVox,LATAM,False,1.0,1.228
LatinaVox_LATAM_030,Selena,LatinaVox,LATAM,False,1.0,1.2634
LatinaVox_LATAM_031,Bruno,LatinaVox,LATAM,False,1.0,0.9764
LatinaVox_LATAM_032,Luis,LatinaVox,LATAM,False,1.0,0.5756
LatinaVox_LATAM_033,Hernán,LatinaVox,LATAM,False,1.0,0.8784
LatinaVox_LATAM_034,Yael,LatinaVox,LATAM,False,1.0,1.2594
LatinaVox_LATAM_035,Evaristo,LatinaVox,LATAM,False,1.0,0.9954
LatinaVox_LATAM_036,Nicolás,LatinaVox,LATAM,False,1.0,0.8001
LatinaVox_LATAM_037,Kira,LatinaVox,LATAM,False,1.0,0.899
LatinaVox_LATAM_038,Fabiola,LatinaVox,LATAM,False,1.0,1.1681
MediaBooth_Dutch_001,Els,MediaBooth,Dutch,False,1.0,0.8674
MediaBooth_Dutch_002,Floris,MediaBooth,Dutch,False,1.0,0.7195
MediaBooth_Dutch_003,Sander,MediaBooth,Dutch,False,1.0,1.3499
MediaBooth_Dutch_004,Jan,MediaBooth,Dutch,False,1.0,0.7512
MediaBooth_Dutch_005,Arie,MediaBooth,Dutch,False,1.0,0.8614
MediaBooth_Dutch_006,Karen,MediaBooth,Dutch,False,1.0,0.8563
MediaBooth_Dutch_007,Joost,MediaBooth,Dutch,False,1.0,1.179
MediaBooth_Dutch_008,Koos,MediaBooth,Dutch,False,1.0,0.941
MediaBooth_Dutch_009,Lotte,MediaBooth,Dutch,False,1.0,1.2495
MediaBooth_Dutch_010,Daan,MediaBooth,Dutch,False,1.0,0.8653
MediaBooth_Dutch_011,Chantal,MediaBooth,Dutch,False,1.0,1.0558
MediaBooth_Dutch_012,Anke,MediaBooth,Dutch,False,1.0,0.8329
MediaBooth_Dutch_013,Ilse,MediaBooth,Dutch,False,1.0,1.429
MediaBooth_Dutch_014,Oscar,MediaBooth,Dutch,False,1.0,0.7625
MediaBooth_Dutch_015,Folkert,MediaBooth,Dutch,False,1.0,1.062
MediaBooth_Dutch_016,Inge,MediaBooth,Dutch,False,1.0,1.1268
MediaBooth_Dutch_017,Eefje,MediaBooth,Dutch,True,2.4,1.0828
MediaBooth_Dutch_018,Niels,MediaBooth,Dutch,False,1.0,0.9629
MediaBooth_Dutch_019,Dirk,MediaBooth,Dutch,False,1.0,0.974
MediaBooth_Dutch_020,Mirjam,MediaBooth,Dutch,False,1.0,1.0088
MediaBooth_Dutch_021,Noor,MediaBooth,Dutch,False,1.0,0.9706
MediaBooth_Dutch_022,Henk,MediaBooth,Dutch,False,1.0,1.1928
MediaBooth_Dutch_023,Lars,MediaBooth,Dutch,False,1.0,1.4421
MediaBooth_Dutch_024,Bas,MediaBooth,Dutch,False,1.0,0.8885
MediaBooth_Dutch_025,Corine,MediaBooth,Dutch,False,1.0,0.726
MediaBooth_Dutch_026,Roos,MediaBooth,Dutch,False,1.0,0.9823
MediaBooth_Dutch_027,Tineke,MediaBooth,Dutch,False,1.0,1.5159
MediaBooth_Dutch_028,Yara,MediaBooth,Dutch,False,1.0,0.8393
MediaBooth_Dutch_029,Maarten,MediaBooth,Dutch,False,1.0,1.3278
MediaBooth_Dutch_030,Zoë,MediaBooth,Dutch,False,1.0,1.3355
MediaBooth_Dutch_031,Griet,MediaBooth,Dutch,False,1.0,0.8893
MediaBooth_Dutch_032,Pim,MediaBooth,Dutch,False,1.0,1.1138
MediaBooth_Dutch_033,Vera,MediaBooth,Dutch,False,1.0,1.3257
MediaBooth_Dutch_034,Xander,MediaBooth,Dutch,False,1.0,0.9242
MediaBooth_Dutch_035,Wim,MediaBooth,Dutch,False,1.0,0.9593
MediaBooth_Dutch_036,Harm,MediaBooth,Dutch,False,1.0,0.8837
MediaBooth_Dutch_037,Gerda,MediaBooth,Dutch,False,1.0,0.797
MediaBooth_Dutch_038,Bram,MediaBooth,Dutch,False,1.0,0.8701
MediaBooth_English_001,Liam,MediaBooth,English,False,1.0,1.4582
MediaBooth_English_002,Grace,MediaBooth,English,False,1.0,0.7221
MediaBooth_English_003,Trevor,MediaBooth,English,False,1.0,0.6709
MediaBooth_English_004,Harriet,MediaBooth,English,False,1.0,1.2045
MediaBooth_English_005,James,MediaBooth,English,True,2.07,1.488
MediaBooth_English_006,Peter,MediaBooth,English,False,1.0,1.2769
MediaBooth_English_007,Mia,MediaBooth,English,False,1.0,1.1128
MediaBooth_English_008,Ross,MediaBooth,English,False,1.0,1.119
MediaBooth_English_009,Quinn,MediaBooth,English,True,2.93,1.1707
MediaBooth_English_010,Will,MediaBooth,English,False,1.0,1.1518
MediaBooth_English_011,Rachel,MediaBooth,English,False,1.0,1.0562
MediaBooth_English_012,Zane,MediaBooth,English,False,1.0,1.0208
MediaBooth_English_013,Frank,MediaBooth,English,False,1.0,0.9875
MediaBooth_English_014,Xena,MediaBooth,English,False,1.0,0.8492
MediaBooth_English_015,Ivan,MediaBooth,English,False,1.0,0.9439
MediaBooth_English_016,Olivia,MediaBooth,English,False,1.0,0.6614
MediaBooth_English_017,Sam,MediaBooth,English,False,1.0,0.9803
MediaBooth_English_018,Henry,MediaBooth,English,False,1.0,0.8023
MediaBooth_English_019,Kyle,MediaBooth,English,False,1.0,0.7793
MediaBooth_English_020,Chris,MediaBooth,English,False,1.0,1.036
MediaBooth_English_021,Priya,MediaBooth,English,False,1.0,1.2784
MediaBooth_English_022,Vera,MediaBooth,English,False,1.0,1.1837
MediaBooth_English_023,Clara,MediaBooth,English,False,1.0,0.6859
MediaBooth_English_024,Ulric,MediaBooth,English,False,1.0,0.8021
MediaBooth_English_025,Beth,MediaBooth,English,False,1.0,1.1882
MediaBooth_English_026,Ben,MediaBooth,English,False,1.0,0.8035
MediaBooth_English_027,Georgia,MediaBooth,English,False,1.0,0.9551
MediaBooth_English_028,Natalie,MediaBooth,English,False,1.0,1.11
MediaBooth_English_029,Derek,MediaBooth,English,False,1.0,0.8063
MediaBooth_English_030,Jessica,MediaBooth,English,False,1.0,1.0211
MediaBooth_English_031,Owen,MediaBooth,English,False,1.0,0.7332
MediaBooth_English_032,Alice,MediaBooth,English,False,1.0,0.8797
MediaBooth_English_033,Kate,MediaBooth,English,False,1.0,1.064
MediaBooth_English_034,Eleanor,MediaBooth,English,False,1.0,0.6814
MediaBooth_English_035,Uma,MediaBooth,English,False,1.0,1.0881
MediaBooth_English_036,Tara,MediaBooth,English,False,1.0,0.9961
MediaBooth_English_037,Yara,MediaBooth,English,True,2.27,1.1105
MediaBooth_English_038,Aaron,MediaBooth,English,False,1.0,1.0448
MediaBooth_English_039,Stella,MediaBooth,English,False,1.0,1.2728
MediaBooth_English_040,Matt,MediaBooth,English,False,1.0,1.025
MediaBooth_English_041,Noah,MediaBooth,English,False,1.0,0.9141
MediaBooth_English_042,Emma,MediaBooth,English,False,1.0,1.0245
MediaBooth_English_043,Lucy,MediaBooth,English,False,1.0,1.1087
MediaBooth_English_044,Isla,MediaBooth,English,False,1.0,1.0098
MediaBooth_English_045,David,MediaBooth,English,False,1.0,1.0081
MediaBooth_English_046,Finn,MediaBooth,English,False,1.0,0.8596
MediaBooth_French_001,Pierre,MediaBooth,French,False,1.0,0.9012
MediaBooth_French_002,Étienne,MediaBooth,French,True,2.34,0.6887
MediaBooth_French_003,Xavier,MediaBooth,French,False,1.0,0.9144
MediaBooth_French_004,Jacqueline,MediaBooth,French,False,1.0,1.3002
MediaBooth_French_005,Renée,MediaBooth,French,False,1.0,1.17
MediaBooth_French_006,Marie,MediaBooth,French,False,1.0,0.9303
MediaBooth_French_007,Hector,MediaBooth,French,False,1.0,0.9301
MediaBooth_French_008,Charles,MediaBooth,French,False,1.0,0.9357
MediaBooth_French_009,Brigitte,MediaBooth,French,False,1.0,1.4153
MediaBooth_French_010,Beau,MediaBooth,French,False,1.0,1.0764
MediaBooth_French_011,Zara,MediaBooth,French,False,1.0,1.086
MediaBooth_French_012,Nicolas,MediaBooth,French,False,1.0,1.2061
MediaBooth_French_013,Elaine,MediaBooth,French,False,1.0,1.0478
MediaBooth_French_014,Geraldine,MediaBooth,French,False,1.0,0.9482
MediaBooth_French_015,Roland,MediaBooth,French,False,1.0,0.9607
MediaBooth_French_016,Dominique,MediaBooth,French,False,1.0,0.9857
MediaBooth_French_017,Diana,MediaBooth,French,False,1.0,0.9926
MediaBooth_French_018,Sylvie,MediaBooth,French,False,1.0,1.1455
MediaBooth_French_019,Yvette,MediaBooth,French,False,1.0,1.0104
MediaBooth_French_020,Nathan,MediaBooth,French,False,1.0,1.1465
MediaBooth_French_021,Thierry,MediaBooth,French,False,1.0,0.9839
MediaBooth_French_022,Océane,MediaBooth,French,False,1.0,1.0157
MediaBooth_French_023,Fabienne,MediaBooth,French,False,1.0,0.6004
MediaBooth_French_024,Ursula,MediaBooth,French,False,1.0,1.1833
MediaBooth_French_025,Julien,MediaBooth,French,False,1.0,1.0693
MediaBooth_French_026,Hélène,MediaBooth,French,False,1.0,1.1996
MediaBooth_French_027,Karine,MediaBooth,French,False,1.0,0.4207
MediaBooth_French_028,Quentin,MediaBooth,French,False,1.0,1.4177
MediaBooth_French_029,Vincent,MediaBooth,French,False,1.0,0.9721
MediaBooth_French_030,Alain,MediaBooth,French,False,1.0,1.2216
MediaBooth_French_031,Katell,MediaBooth,French,True,2.07,0.792
MediaBooth_French_032,Zoé,MediaBooth,French,False,1.0,1.1226
MediaBooth_French_033,Sophie,MediaBooth,French,False,1.0,0.7893
MediaBooth_French_034,William,MediaBooth,French,False,1.0,0.8752
MediaBooth_French_035,Isabelle,MediaBooth,French,False,1.0,1.3828
MediaBooth_French_036,Valérie,MediaBooth,French,False,1.0,0.9619
MediaBooth_French_037,Ilya,MediaBooth,French,False,1.0,1.0435
MediaBooth_French_038,Gilles,MediaBooth,French,False,1.0,1.174
MediaBooth_French_039,Yves,MediaBooth,French,False,1.0,1.0991
MediaBooth_French_040,Pauline,MediaBooth,French,False,1.0,1.0301
MediaBooth_French_041,Laurent,MediaBooth,French,False,1.0,1.073
MediaBooth_French_042,Anna,MediaBooth,French,False,1.0,1.4807
MediaBooth_French_043,Margot,MediaBooth,French,False,1.0,0.9885
MediaBooth_French_044,François,MediaBooth,French,False,1.0,1.0402
MediaBooth_French_045,Wanda,MediaBooth,French,False,1.0,1.2101
MediaBooth_French_046,Luc,MediaBooth,French,False,1.0,1.2211
MediaBooth_French_047,Camille,MediaBooth,French,False,1.0,1.2374
MediaBooth_German_001,Gerhard,MediaBooth,German,False,1.0,0.6663
MediaBooth_German_002,Jörg,MediaBooth,German,False,1.0,1.0798
MediaBooth_German_003,Franziska,MediaBooth,German,False,1.0,1.1294
MediaBooth_German_004,Yannick,MediaBooth,German,False,1.0,0.9034
MediaBooth_German_005,Oskar,MediaBooth,German,False,1.0,1.3148
MediaBooth_German_006,Yvonne,MediaBooth,German,False,1.0,0.7548
MediaBooth_German_007,Christoph,MediaBooth,German,True,2.25,0.7071
MediaBooth_German_008,Veronika,MediaBooth,German,True,2.22,1.0449
MediaBooth_German_009,Lieselotte,MediaBooth,German,False,1.0,1.2094
MediaBooth_German_010,Ernst,MediaBooth,German,False,1.0,1.3368
MediaBooth_German_011,Karl,MediaBooth,German,False,1.0,0.9082
MediaBooth_German_012,Tobias,MediaBooth,German,False,1.0,1.2157
MediaBooth_German_013,Nina,MediaBooth,German,False,1.0,0.9923
MediaBooth_German_014,Paula,MediaBooth,German,False,1.0,0.9655
MediaBooth_German_015,Adalbert,MediaBooth,German,False,1.0,1.1767
MediaBooth_German_016,Famke,MediaBooth,German,False,1.0,1.1305
MediaBooth_German_017,Johannes,MediaBooth,German,False,1.0,0.6847
MediaBooth_German_018,Emil,MediaBooth,German,False,1.0,1.2953
MediaBooth_German_019,Nadine,MediaBooth,German,False,1.0,1.276
MediaBooth_German_020,Zelda,MediaBooth,German,False,1.0,0.8749
MediaBooth_German_021,Elsa,MediaBooth,German,False,1.0,1.0792
MediaBooth_German_022,Hilda,MediaBooth,German,False,1.0,1.0988
MediaBooth_German_023,Darius,MediaBooth,German,False,1.0,1.0521
MediaBooth_German_024,Bettina,MediaBooth,German,False,1.0,0.8899
MediaBooth_German_025,Sabine,MediaBooth,German,False,1.0,0.8657
MediaBooth_German_026,Manfred,MediaBooth,German,False,1.0,0.9949
MediaBooth_German_027,Rainer,MediaBooth,German,False,1.0,1.2345
MediaBooth_German_028,Gregor,MediaBooth,German,False,1.0,1.1087
MediaBooth_German_029,Thomas,MediaBooth,German,False,1.0,0.9259
MediaBooth_German_030,Claus,MediaBooth,German,False,1.0,1.1543
MediaBooth_German_031,Werner,MediaBooth,German,False,1.0,0.4303
MediaBooth_German_032,Petra,MediaBooth,German,False,1.0,1.2298
MediaBooth_German_033,Klaus,MediaBooth,German,False,1.0,0.6521
MediaBooth_German_034,Dorothea,MediaBooth,German,False,1.0,0.9275
MediaBooth_German_035,Otto,MediaBooth,German,False,1.0,0.7761
